length,entropy,special_char_ratio,digit_ratio,alpha_ratio,whitespace_count,max_char_run,hex_encoded,keyword_count,keyword_diversity,has_union,boolean_op_count,has_time_keyword,has_exfil_keyword,has_destructive,comment_count,quote_imbalance,comparison_count,semicolon_count,url_encoding_depth,ast_token_count,ast_keyword_count,ast_has_where,ast_has_comparison,ast_has_union
65,4.74278068558578,0.07692307692307693,0.07692307692307693,0.6615384615384615,11,2,0,1,1,0,1,0,0,0,0,0,2,0,0,36,4,1,1,0
59,4.750541565980971,0.06779661016949153,0.06779661016949153,0.6779661016949152,9,1,0,0,0,0,0,0,0,1,0,0,2,0,0,31,3,1,1,0
17,3.969815782426811,0.0,0.23529411764705882,0.6470588235294118,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
17,3.8521687236032816,0.0,0.23529411764705882,0.6470588235294118,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
15,3.640223928941851,0.0,0.26666666666666666,0.6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
80,4.644265602280304,0.05,0.05,0.7125,12,3,0,1,1,0,1,0,0,0,0,0,2,0,0,36,4,1,1,0
49,4.389422088659948,0.02040816326530612,0.08163265306122448,0.673469387755102,9,1,0,1,1,0,0,0,0,0,0,0,1,0,0,30,3,1,1,0
26,3.9500637564362093,0.038461538461538464,0.15384615384615385,0.7692307692307693,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
31,3.889049535914169,0.0967741935483871,0.0,0.7419354838709677,3,2,0,2,2,1,0,0,0,0,1,1,0,0,0,14,5,0,0,1
15,3.640223928941851,0.0,0.26666666666666666,0.6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
26,3.9500637564362093,0.038461538461538464,0.15384615384615385,0.7692307692307693,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
59,4.784439871065716,0.06779661016949153,0.06779661016949153,0.6779661016949152,9,1,0,0,0,0,0,0,0,1,0,0,2,0,0,31,3,1,1,0
15,3.5068905956085183,0.0,0.26666666666666666,0.6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
61,4.817357879187581,0.13114754098360656,0.13114754098360656,0.5409836065573771,7,1,0,1,1,0,0,0,0,1,0,0,0,0,0,31,3,0,0,0
49,4.43023841519056,0.02040816326530612,0.08163265306122448,0.673469387755102,9,1,0,1,1,0,0,0,0,0,0,0,1,0,0,30,3,1,1,0
15,3.640223928941851,0.0,0.26666666666666666,0.6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
17,3.8521687236032816,0.0,0.23529411764705882,0.6470588235294118,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
65,4.731167031706342,0.07692307692307693,0.07692307692307693,0.6615384615384615,11,2,0,1,1,0,1,0,0,0,0,0,2,0,0,36,4,1,1,0
16,3.625,0.0,0.25,0.625,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0
16,3.5,0.0,0.25,0.625,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0
15,3.4565647621309536,0.0,0.26666666666666666,0.6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0
15,3.4565647621309536,0.0,0.26666666666666666,0.6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0
13,2.9312089489103235,0.5384615384615384,0.0,0.3076923076923077,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,7,0,0,0,0
15,3.640223928941851,0.0,0.26666666666666666,0.6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
26,4.026986833359286,0.038461538461538464,0.15384615384615385,0.7692307692307693,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
49,4.389422088659948,0.02040816326530612,0.08163265306122448,0.673469387755102,9,2,0,1,1,0,0,0,0,0,0,0,1,0,0,30,3,1,1,0
48,4.334147917027245,0.020833333333333332,0.0625,0.6875,9,1,0,1,1,0,0,0,0,0,0,0,1,0,0,30,3,1,1,0
15,3.323231428797621,0.0,0.26666666666666666,0.6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0
49,4.389422088659948,0.02040816326530612,0.08163265306122448,0.673469387755102,9,1,0,1,1,0,0,0,0,0,0,0,1,0,0,30,3,1,1,0
49,4.43023841519056,0.02040816326530612,0.08163265306122448,0.673469387755102,9,1,0,1,1,0,0,0,0,0,0,0,1,0,0,30,3,1,1,0
59,4.750541565980971,0.06779661016949153,0.06779661016949153,0.6779661016949152,9,2,0,0,0,0,0,0,0,1,0,0,2,0,0,31,3,1,1,0
49,4.43023841519056,0.02040816326530612,0.08163265306122448,0.673469387755102,9,1,0,1,1,0,0,0,0,0,0,0,1,0,0,30,3,1,1,0
17,3.969815782426811,0.0,0.23529411764705882,0.6470588235294118,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
60,4.833451062999073,0.13333333333333333,0.13333333333333333,0.5333333333333333,7,1,0,1,1,0,0,0,0,1,0,0,0,0,0,31,3,0,0,0
59,4.750541565980971,0.06779661016949153,0.06779661016949153,0.6779661016949152,9,2,0,0,0,0,0,0,0,1,0,0,2,0,0,31,3,1,1,0
65,4.773549916355011,0.07692307692307693,0.07692307692307693,0.6615384615384615,11,2,0,1,1,0,1,0,0,0,0,0,2,0,0,36,4,1,1,0
80,4.678701696057347,0.05,0.05,0.7125,12,1,0,1,1,0,1,0,0,0,0,0,2,0,0,36,4,1,1,0
14,3.182005814760214,0.0,0.21428571428571427,0.6428571428571429,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0
33,3.7754758472091434,0.21212121212121213,0.0,0.5757575757575758,6,2,0,1,1,1,0,0,0,0,3,1,0,0,0,17,3,0,0,1
16,3.5,0.0,0.25,0.625,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0
14,3.182005814760214,0.0,0.21428571428571427,0.6428571428571429,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0
14,3.182005814760214,0.0,0.21428571428571427,0.6428571428571429,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0
49,4.43023841519056,0.02040816326530612,0.08163265306122448,0.673469387755102,9,1,0,1,1,0,0,0,0,0,0,0,1,0,0,30,3,1,1,0
17,3.6901165175936654,0.0,0.23529411764705882,0.6470588235294118,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
50,4.349791701689971,0.06,0.0,0.72,10,2,0,2,2,1,0,0,0,0,1,1,0,0,0,19,3,0,0,1
45,4.436080318455745,0.17777777777777778,0.06666666666666667,0.5777777777777777,8,2,0,0,0,0,0,0,0,0,1,1,0,1,0,25,2,0,0,0
80,4.703701696057347,0.05,0.05,0.7125,12,1,0,1,1,0,1,0,0,0,0,0,2,0,0,36,4,1,1,0
13,3.3927474104487847,0.0,0.3076923076923077,0.6153846153846154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
15,3.640223928941851,0.0,0.26666666666666666,0.6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
15,3.4565647621309536,0.0,0.26666666666666666,0.6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0
49,4.43023841519056,0.02040816326530612,0.08163265306122448,0.673469387755102,9,1,0,1,1,0,0,0,0,0,0,0,1,0,0,30,3,1,1,0
13,2.6235166412180155,0.38461538461538464,0.0,0.3076923076923077,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,7,0,0,0,0
49,4.389422088659948,0.02040816326530612,0.08163265306122448,0.673469387755102,9,1,0,1,1,0,0,0,0,0,0,0,1,0,0,30,3,1,1,0
13,3.1808329872054406,0.0,0.3076923076923077,0.6153846153846154,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
16,3.625,0.0,0.25,0.625,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0
80,4.678701696057347,0.05,0.05,0.7125,12,2,0,1,1,0,1,0,0,0,0,0,2,0,0,36,4,1,1,0
49,4.43023841519056,0.02040816326530612,0.08163265306122448,0.673469387755102,9,1,0,1,1,0,0,0,0,0,0,0,1,0,0,30,3,1,1,0
63,4.974720249551817,0.12698412698412698,0.12698412698412698,0.5555555555555556,7,1,0,1,1,0,0,0,0,1,0,0,0,0,0,31,3,0,0,0
13,3.3927474104487847,0.0,0.3076923076923077,0.6153846153846154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
59,4.750541565980971,0.06779661016949153,0.06779661016949153,0.6779661016949152,9,1,0,0,0,0,0,0,0,1,0,0,2,0,0,31,3,1,1,0
64,4.762919323691031,0.078125,0.0625,0.671875,11,2,0,1,1,0,1,0,0,0,0,0,2,0,0,36,4,1,1,0
15,3.640223928941851,0.0,0.26666666666666666,0.6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
16,3.5,0.0,0.25,0.625,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0
16,3.625,0.0,0.25,0.625,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0
61,4.862519969386981,0.13114754098360656,0.13114754098360656,0.5409836065573771,7,1,0,1,1,0,0,0,0,1,0,0,0,0,0,31,3,0,0,0
80,4.880152233310935,0.1125,0.075,0.6,14,2,1,2,2,0,1,0,0,0,1,1,0,0,0,42,4,0,0,0
11,2.3685225277282065,0.45454545454545453,0.0,0.36363636363636365,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,7,0,0,0,0
58,4.740843279274619,0.06896551724137931,0.05172413793103448,0.6896551724137931,9,1,0,0,0,0,0,0,0,1,0,0,2,0,0,31,3,1,1,0
15,3.4565647621309536,0.0,0.26666666666666666,0.6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0
17,3.969815782426811,0.0,0.23529411764705882,0.6470588235294118,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
15,3.640223928941851,0.0,0.26666666666666666,0.6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
120,5.106391086291402,0.15833333333333333,0.025,0.6916666666666667,11,2,0,3,2,0,1,0,0,0,1,1,0,0,0,77,6,0,0,0
15,3.323231428797621,0.0,0.26666666666666666,0.6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0
65,4.804319147124241,0.07692307692307693,0.07692307692307693,0.6615384615384615,11,2,0,1,1,0,1,0,0,0,0,0,2,0,0,36,4,1,1,0
66,4.815703453755413,0.18181818181818182,0.0,0.7272727272727273,4,2,0,1,1,0,0,0,0,1,1,1,0,1,0,10,0,0,0,0
14,3.378783493486176,0.0,0.21428571428571427,0.6428571428571429,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
17,3.8521687236032816,0.0,0.23529411764705882,0.6470588235294118,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
30,4.123231428797621,0.3,0.0,0.6,3,2,0,1,1,1,0,0,0,0,3,1,0,0,0,15,2,0,0,1
79,4.6650704708808854,0.05063291139240506,0.0379746835443038,0.7215189873417721,12,1,0,1,1,0,1,0,0,0,0,0,2,0,0,36,4,1,1,0
65,4.773549916355011,0.07692307692307693,0.07692307692307693,0.6615384615384615,11,2,0,1,1,0,1,0,0,0,0,0,2,0,0,36,4,1,1,0
26,4.026986833359286,0.038461538461538464,0.15384615384615385,0.7692307692307693,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
65,4.773549916355011,0.07692307692307693,0.07692307692307693,0.6615384615384615,11,2,0,1,1,0,1,0,0,0,0,0,2,0,0,36,4,1,1,0
49,4.389422088659948,0.02040816326530612,0.08163265306122448,0.673469387755102,9,1,0,1,1,0,0,0,0,0,0,0,1,0,0,30,3,1,1,0
80,4.703701696057347,0.05,0.05,0.7125,12,1,0,1,1,0,1,0,0,0,0,0,2,0,0,36,4,1,1,0
31,2.889163651322246,0.3225806451612903,0.5806451612903226,0.0967741935483871,0,2,1,0,0,0,0,0,0,0,1,0,0,0,8,30,0,0,0,0
26,4.026986833359286,0.038461538461538464,0.15384615384615385,0.7692307692307693,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
26,3.9500637564362093,0.038461538461538464,0.15384615384615385,0.7692307692307693,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
15,3.323231428797621,0.0,0.26666666666666666,0.6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0
15,3.4565647621309536,0.0,0.26666666666666666,0.6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0
17,3.8521687236032816,0.0,0.23529411764705882,0.6470588235294118,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
49,4.43023841519056,0.02040816326530612,0.08163265306122448,0.673469387755102,9,1,0,1,1,0,0,0,0,0,0,0,1,0,0,30,3,1,1,0
12,2.5849625007211565,0.3333333333333333,0.16666666666666666,0.16666666666666666,4,2,0,0,0,0,1,0,0,0,1,1,1,0,0,12,1,0,1,0
60,4.833451062999073,0.13333333333333333,0.13333333333333333,0.5333333333333333,7,1,0,1,1,0,0,0,0,1,0,0,0,0,0,31,3,0,0,0
17,3.969815782426811,0.0,0.23529411764705882,0.6470588235294118,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
26,4.026986833359286,0.038461538461538464,0.15384615384615385,0.7692307692307693,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
43,4.374653569844572,0.27906976744186046,0.023255813953488372,0.5813953488372093,5,3,0,3,2,0,1,1,0,0,1,1,0,0,0,34,3,0,0,0
13,3.5465935642949384,0.0,0.3076923076923077,0.6153846153846154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
15,3.4565647621309536,0.0,0.26666666666666666,0.6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0
30,4.348394345536403,0.13333333333333333,0.03333333333333333,0.7333333333333333,3,2,0,1,1,0,0,0,0,1,1,1,0,1,0,13,2,0,0,0
65,4.804319147124241,0.07692307692307693,0.07692307692307693,0.6615384615384615,11,2,0,1,1,0,1,0,0,0,0,0,2,0,0,36,4,1,1,0
65,4.742780685585779,0.07692307692307693,0.07692307692307693,0.6615384615384615,11,2,0,1,1,0,1,0,0,0,0,0,2,0,0,36,4,1,1,0
31,4.2603326005698765,0.25806451612903225,0.0,0.6451612903225806,2,2,0,2,2,0,0,0,0,0,1,1,0,1,0,7,0,0,0,0
16,3.5,0.0,0.25,0.625,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0
48,4.334147917027245,0.020833333333333332,0.0625,0.6875,9,2,0,1,1,0,0,0,0,0,0,0,1,0,0,30,3,1,1,0
21,3.975418017913833,0.19047619047619047,0.0,0.6666666666666666,3,2,0,1,1,0,0,0,0,1,1,1,0,1,0,12,2,0,0,0
77,4.972103625477876,0.16883116883116883,0.07792207792207792,0.6233766233766234,7,2,1,1,1,0,1,0,0,0,3,1,0,0,0,47,3,0,0,0
15,3.323231428797621,0.0,0.26666666666666666,0.6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0
80,4.678701696057347,0.05,0.05,0.7125,12,2,0,1,1,0,1,0,0,0,0,0,2,0,0,36,4,1,1,0
65,4.804319147124241,0.07692307692307693,0.07692307692307693,0.6615384615384615,11,2,0,1,1,0,1,0,0,0,0,0,2,0,0,36,4,1,1,0
15,3.4565647621309536,0.0,0.26666666666666666,0.6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0
59,4.784439871065716,0.06779661016949153,0.06779661016949153,0.6779661016949152,9,1,0,0,0,0,0,0,0,1,0,0,2,0,0,31,3,1,1,0
15,3.640223928941851,0.0,0.26666666666666666,0.6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
17,3.969815782426811,0.0,0.23529411764705882,0.6470588235294118,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
15,2.706890595608519,0.4666666666666667,0.13333333333333333,0.13333333333333333,4,2,0,0,0,0,1,0,0,0,0,0,1,0,0,5,0,0,0,0
15,3.640223928941851,0.0,0.26666666666666666,0.6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
17,3.969815782426811,0.0,0.23529411764705882,0.6470588235294118,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
13,3.3927474104487847,0.0,0.3076923076923077,0.6153846153846154,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
17,3.969815782426811,0.0,0.23529411764705882,0.6470588235294118,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
80,4.678701696057347,0.05,0.05,0.7125,12,2,0,1,1,0,1,0,0,0,0,0,2,0,0,36,4,1,1,0
120,5.135098114941873,0.15833333333333333,0.025,0.6916666666666667,11,2,0,3,2,0,1,0,0,0,1,1,0,0,0,77,6,0,0,0
48,4.375814583693913,0.020833333333333332,0.0625,0.6875,9,1,0,1,1,0,0,0,0,0,0,0,1,0,0,30,3,1,1,0
120,5.160261031680654,0.15833333333333333,0.025,0.6916666666666667,11,2,0,3,2,0,1,0,0,0,1,1,0,0,0,77,6,0,0,0
14,3.521640636343319,0.0,0.21428571428571427,0.6428571428571429,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
15,3.640223928941851,0.0,0.26666666666666666,0.6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
16,3.5,0.0,0.25,0.625,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0
59,4.784439871065716,0.06779661016949153,0.06779661016949153,0.6779661016949152,9,1,0,0,0,0,0,0,0,1,0,0,2,0,0,31,3,1,1,0
80,4.678701696057347,0.05,0.05,0.7125,12,1,0,1,1,0,1,0,0,0,0,0,2,0,0,36,4,1,1,0
17,3.969815782426811,0.0,0.23529411764705882,0.6470588235294118,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
49,4.389422088659948,0.02040816326530612,0.08163265306122448,0.673469387755102,9,1,0,1,1,0,0,0,0,0,0,0,1,0,0,30,3,1,1,0
65,4.804319147124241,0.07692307692307693,0.07692307692307693,0.6615384615384615,11,2,0,1,1,0,1,0,0,0,0,0,2,0,0,36,4,1,1,0
63,5.0064662812978495,0.12698412698412698,0.12698412698412698,0.5555555555555556,7,1,0,1,1,0,0,0,0,1,0,0,0,0,0,31,3,0,0,0
15,3.640223928941851,0.0,0.26666666666666666,0.6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
49,4.389422088659948,0.02040816326530612,0.08163265306122448,0.673469387755102,9,1,0,1,1,0,0,0,0,0,0,0,1,0,0,30,3,1,1,0
31,3.667928472292448,0.0967741935483871,0.0,0.7419354838709677,3,2,0,2,2,1,0,0,0,0,1,1,0,0,0,14,5,0,0,1
15,3.323231428797621,0.0,0.26666666666666666,0.6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0
26,4.026986833359286,0.038461538461538464,0.15384615384615385,0.7692307692307693,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
59,4.799318524600931,0.13559322033898305,0.13559322033898305,0.5254237288135594,7,1,0,1,1,0,0,0,0,1,0,0,0,0,0,31,3,0,0,0
65,4.742780685585779,0.07692307692307693,0.07692307692307693,0.6615384615384615,11,2,0,1,1,0,1,0,0,0,0,0,2,0,0,36,4,1,1,0
14,3.521640636343319,0.0,0.21428571428571427,0.6428571428571429,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
15,3.5068905956085183,0.0,0.26666666666666666,0.6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
14,3.3248629576173574,0.0,0.21428571428571427,0.6428571428571429,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0
65,4.731167031706342,0.07692307692307693,0.07692307692307693,0.6615384615384615,11,2,0,1,1,0,1,0,0,0,0,0,2,0,0,36,4,1,1,0
49,4.389422088659948,0.02040816326530612,0.08163265306122448,0.673469387755102,9,1,0,1,1,0,0,0,0,0,0,0,1,0,0,30,3,1,1,0
59,4.750541565980971,0.06779661016949153,0.06779661016949153,0.6779661016949152,9,2,0,0,0,0,0,0,0,1,0,0,2,0,0,31,3,1,1,0
49,4.43023841519056,0.02040816326530612,0.08163265306122448,0.673469387755102,9,1,0,1,1,0,0,0,0,0,0,0,1,0,0,30,3,1,1,0
59,4.784439871065716,0.06779661016949153,0.06779661016949153,0.6779661016949152,9,1,0,0,0,0,0,0,0,1,0,0,2,0,0,31,3,1,1,0
14,3.521640636343319,0.0,0.21428571428571427,0.6428571428571429,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
13,3.3927474104487847,0.0,0.3076923076923077,0.6153846153846154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
65,4.773549916355011,0.07692307692307693,0.07692307692307693,0.6615384615384615,11,2,0,1,1,0,1,0,0,0,0,0,2,0,0,36,4,1,1,0
65,4.773549916355011,0.07692307692307693,0.07692307692307693,0.6615384615384615,11,2,0,1,1,0,1,0,0,0,0,0,2,0,0,36,4,1,1,0
26,3.9500637564362093,0.038461538461538464,0.15384615384615385,0.7692307692307693,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
15,3.323231428797621,0.0,0.26666666666666666,0.6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0
26,4.026986833359286,0.038461538461538464,0.15384615384615385,0.7692307692307693,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
15,3.5068905956085183,0.0,0.26666666666666666,0.6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
49,4.43023841519056,0.02040816326530612,0.08163265306122448,0.673469387755102,9,1,0,1,1,0,0,0,0,0,0,0,1,0,0,30,3,1,1,0
80,4.678701696057347,0.05,0.05,0.7125,12,2,0,1,1,0,1,0,0,0,0,0,2,0,0,36,4,1,1,0
17,3.969815782426811,0.0,0.23529411764705882,0.6470588235294118,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
59,4.750541565980971,0.06779661016949153,0.06779661016949153,0.6779661016949152,9,2,0,0,0,0,0,0,0,1,0,0,2,0,0,31,3,1,1,0
9,2.058813890331201,0.5555555555555556,0.0,0.2222222222222222,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0
13,2.7773627950641697,0.5384615384615384,0.0,0.3076923076923077,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,7,0,0,0,0
13,3.3927474104487847,0.0,0.3076923076923077,0.6153846153846154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
13,3.5465935642949384,0.0,0.3076923076923077,0.6153846153846154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
10,3.1219280948873624,0.3,0.2,0.5,0,2,1,0,0,0,0,0,0,0,1,0,0,0,1,5,1,0,0,0
49,4.43023841519056,0.02040816326530612,0.08163265306122448,0.673469387755102,9,1,0,1,1,0,0,0,0,0,0,0,1,0,0,30,3,1,1,0
65,4.773549916355011,0.07692307692307693,0.07692307692307693,0.6615384615384615,11,2,0,1,1,0,1,0,0,0,0,0,2,0,0,36,4,1,1,0
13,3.3927474104487847,0.0,0.3076923076923077,0.6153846153846154,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
77,5.014247943631599,0.16883116883116883,0.07792207792207792,0.6233766233766234,7,2,1,1,1,0,1,0,0,0,3,1,0,0,0,47,3,0,0,0
26,4.026986833359286,0.038461538461538464,0.15384615384615385,0.7692307692307693,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
65,4.773549916355011,0.07692307692307693,0.07692307692307693,0.6615384615384615,11,2,0,1,1,0,1,0,0,0,0,0,2,0,0,36,4,1,1,0
15,3.139572261986723,0.0,0.26666666666666666,0.6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0
120,5.20176478160854,0.15833333333333333,0.025,0.6916666666666667,11,2,0,3,2,0,1,0,0,0,1,1,0,0,0,77,6,0,0,0
59,4.703848557469726,0.06779661016949153,0.06779661016949153,0.6779661016949152,9,3,0,0,0,0,0,0,0,1,0,0,2,0,0,31,3,1,1,0
25,3.683856189774724,0.12,0.0,0.72,4,2,0,2,2,1,0,0,0,0,1,1,0,0,0,9,3,0,0,0
124,5.2226240269182584,0.18548387096774194,0.024193548387096774,0.6693548387096774,11,2,0,2,2,0,1,0,0,0,3,1,0,0,0,82,5,0,0,0
15,3.5068905956085183,0.0,0.26666666666666666,0.6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
15,3.4565647621309536,0.0,0.26666666666666666,0.6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0
59,4.750541565980971,0.06779661016949153,0.06779661016949153,0.6779661016949152,9,2,0,0,0,0,0,0,0,1,0,0,2,0,0,31,3,1,1,0
46,4.457919564564536,0.2608695652173913,0.0,0.5869565217391305,6,2,0,2,1,0,1,0,0,0,1,1,0,0,0,36,4,0,0,0
15,3.139572261986723,0.0,0.26666666666666666,0.6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0
15,3.640223928941851,0.0,0.26666666666666666,0.6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
15,3.5068905956085183,0.0,0.26666666666666666,0.6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
35,4.433153646184957,0.2571428571428571,0.14285714285714285,0.4,5,2,0,1,1,0,0,1,0,0,1,1,1,1,0,9,0,0,0,0
65,4.773549916355011,0.07692307692307693,0.07692307692307693,0.6615384615384615,11,2,0,1,1,0,1,0,0,0,0,0,2,0,0,36,4,1,1,0
13,3.3927474104487847,0.0,0.3076923076923077,0.6153846153846154,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
17,3.734521664779752,0.0,0.23529411764705882,0.6470588235294118,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
80,4.703701696057347,0.05,0.05,0.7125,12,1,0,1,1,0,1,0,0,0,0,0,2,0,0,36,4,1,1,0
15,3.5068905956085183,0.0,0.26666666666666666,0.6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
15,3.5068905956085183,0.0,0.26666666666666666,0.6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
57,4.503967102553258,0.14035087719298245,0.21052631578947367,0.631578947368421,0,2,1,0,0,0,0,0,0,0,1,0,0,0,6,35,0,0,0,0
65,4.77354991635501,0.07692307692307693,0.07692307692307693,0.6615384615384615,11,2,0,1,1,0,1,0,0,0,0,0,2,0,0,36,4,1,1,0
49,4.389422088659948,0.02040816326530612,0.08163265306122448,0.673469387755102,9,2,0,1,1,0,0,0,0,0,0,0,1,0,0,30,3,1,1,0
80,4.703701696057347,0.05,0.05,0.7125,12,1,0,1,1,0,1,0,0,0,0,0,2,0,0,36,4,1,1,0
